Speaker	SentType	Sweep	Question	Diff	Diffn	Word	FocusType	PosInSent	Min	Max	Clench	NormMin
PGU	2	0040	Q1	0.0827%	0.0008269999999999999	3. sat	Broad	3	-45.723491667543435	-39.80551132714701	-36.05101125	-9.672480417543433
PGU	2	0040	Q1	0.0827%	0.0008269999999999999	4. matt	Broad	4	-46.270121340385735	-39.7062465347266	-36.05101125	-10.219110090385733
PGU	2	0041	Q1	0.0082%	8.200000000000001e-05	1. fat	Broad	1	-45.2591421461503	-39.93964782459124	-36.05101125	-9.208130896150301
PGU	2	0041	Q1	0.0082%	8.200000000000001e-05	2. cat	Broad	2	-43.95406526944488	-39.0396988887853	-36.05101125	-7.90305401944488
PGU	2	0041	Q1	0.0082%	8.200000000000001e-05	3. sat	Broad	3	-45.37334406710343	-39.19	-36.05101125	-9.32233281710343
PGU	2	0041	Q1	0.0082%	8.200000000000001e-05	4. matt	Broad	4	-44.55013809977139	-39.62	-36.05101125	-8.499126849771386
PGU	2	0042	Q2	0.1377%	0.001377	1. fat	Narrow	1	-47.201335275936984	-39.369083611088485	-36.05101125	-11.150324025936982
PGU	2	0042	Q2	0.1377%	0.001377	2. cat	NonNarrow	2	-43.42026588992943	-37.968960069846254	-36.05101125	-7.36925463992943
PGU	2	0042	Q2	0.1377%	0.001377	3. sat	NonNarrow	3	-43.11181871043282	-37.97	-36.05101125	-7.0608074604328195
PGU	2	0042	Q2	0.1377%	0.001377	4. matt	NonNarrow	4	-43.39454352090194	-39.09784384511952	-36.05101125	-7.343532270901939
PGU	2	0043	Q5	0.0080%	8e-05	1. fat	NonNarrow	1	-44.05084673889374	-40.749232605044796	-36.05101125	-7.999835488893737
PGU	2	0043	Q5	0.0080%	8e-05	2. cat	NonNarrow	2	-42.78160673870532	-38.799989119499266	-36.05101125	-6.730595488705319
PGU	2	0043	Q5	0.0080%	8e-05	3. sat	NonNarrow	3	-44.62106196290372	-38.86	-36.05101125	-8.570050712903715
PGU	2	0043	Q5	0.0080%	8e-05	4. matt	Narrow	4	-47.56250830226414	-38.558728343033145	-36.05101125	-11.51149705226414
PGU	2	0044	Q4	0.1557%	0.001557	1. fat	NonNarrow	1	-43.94124906825307	-40.37930887345073	-36.05101125	-7.89023781825307
PGU	2	0044	Q4	0.1557%	0.001557	2. cat	NonNarrow	2	-43.721064530458484	-39.448475284732474	-36.05101125	-7.6700532804584824
PGU	2	0044	Q4	0.1557%	0.001557	3. sat	Narrow	3	-46.55026244991522	-38.86665965422726	-36.05101125	-10.499251199915221
PGU	2	0044	Q4	0.1557%	0.001557	4. matt	NonNarrow	4	-44.86003740840217	-39.55766845084592	-36.05101125	-8.809026158402169
PGU	2	0045	Q6	0.0080%	8e-05	1. fat	NonNarrow	1	-43.54081602294566	-40.13907561975871	-36.05101125	-7.489804772945661
PGU	2	0045	Q6	0.0080%	8e-05	2. cat	NonNarrow	2	-43.0827165575508	-38.55	-36.05101125	-7.031705307550801
PGU	2	0045	Q6	0.0080%	8e-05	3. sat	NonNarrow	3	-44.350020533518624	-38.278945607095324	-36.05101125	-8.299009283518622
PGU	2	0045	Q6	0.0080%	8e-05	4. matt	Narrow	4	-45.94356032846656	-38.459891590884475	-36.05101125	-9.892549078466558
PGU	2	0046	Q3	0.5838%	0.005838	1. fat	NonNarrow	1	-43.872227249047185	-40.51999630665464	-36.05101125	-7.821215999047183
PGU	2	0046	Q3	0.5838%	0.005838	2. cat	Narrow	2	-44.77084613791119	-39.48	-36.05101125	-8.71983488791119
PGU	2	0046	Q3	0.5838%	0.005838	3. sat	NonNarrow	3	-42.39004954174684	-38.64962275756099	-36.05101125	-6.339038291746839
PGU	2	0046	Q3	0.5838%	0.005838	4. matt	NonNarrow	4	-43.21179837742737	-39.8	-36.05101125	-7.160787127427369
PGU	2	0047	Q1	0.2789%	0.002789	1. fat	Broad	1	-44.56002838413144	-39.949262094112285	-36.05101125	-8.50901713413144
PGU	2	0047	Q1	0.2789%	0.002789	2. cat	Broad	2	-44.44030800477958	-41.39891504805479	-36.05101125	-8.38929675477958
PGU	2	0047	Q1	0.2789%	0.002789	3. sat	Broad	3	-45.540363333314495	-40.007901795267735	-36.05101125	-9.489352083314493
PGU	2	0047	Q1	0.2789%	0.002789	4. matt	Broad	4	-46.21068764732686	-40.13984164753488	-36.05101125	-10.159676397326855
TRH	1	0002	Q5	0.7258%	0.0072580000000000006	1. cat	Narrow	1	-60.31185951001219	-51.79681863470407	-45.495538749999994	-14.816320760012196
TRH	1	0002	Q5	0.7258%	0.0072580000000000006	2. sat	NonNarrow	2	-54.17148678841213	-46.36914656793784	-45.495538749999994	-8.675948038412137
TRH	1	0002	Q5	0.7258%	0.0072580000000000006	3. rat	NonNarrow	3	-58.64	-50.65601687300649	-45.495538749999994	-13.144461250000006
TRH	1	0002	Q5	0.7258%	0.0072580000000000006	4. hat	NonNarrow	4	-54.54216340721598	-53.08	-45.495538749999994	-9.046624657215986
TRH	1	0003	Q4	0.0080%	8e-05	1. cat	NonNarrow	1	-54.49333671082092	-47.24	-45.495538749999994	-8.997797960820925
TRH	1	0003	Q4	0.0080%	8e-05	2. sat	NonNarrow	2	-55.403674631822426	-46.66999439286964	-45.495538749999994	-9.908135881822432
TRH	1	0003	Q4	0.0080%	8e-05	3. rat	NonNarrow	3	-57.53343492215745	-50.59	-45.495538749999994	-12.037896172157453
TRH	1	0003	Q4	0.0080%	8e-05	4. hat	Narrow	4	-61.44178231218694	-54.65	-45.495538749999994	-15.946243562186943
TRH	1	0004	Q3	0.7006%	0.007006	1. cat	NonNarrow	1	-55.97099845570643	-48.95755214363345	-45.495538749999994	-10.475459705706434
TRH	1	0004	Q3	0.7006%	0.007006	2. sat	NonNarrow	2	-52.84	-46.69599292101287	-45.495538749999994	-7.344461250000009
TRH	1	0004	Q3	0.7006%	0.007006	3. rat	Narrow	3	-59.26056556707024	-50.04	-45.495538749999994	-13.765026817070243
TRH	1	0004	Q3	0.7006%	0.007006	4. hat	NonNarrow	4	-55.601230869779805	-53.2	-45.495538749999994	-10.10569211977981
TRH	1	0005	Q1	0.4451%	0.004451	1. cat	Broad	1	-57.350002125242604	-48.55	-45.495538749999994	-11.85446337524261
TRH	1	0005	Q1	0.4451%	0.004451	2. sat	Broad	2	-54.3672535263619	-47.099842544079486	-45.495538749999994	-8.871714776361905
TRH	1	0005	Q1	0.4451%	0.004451	3. rat	Broad	3	-62.740550568370196	-50.51995422149303	-45.495538749999994	-17.2450118183702
TRH	1	0005	Q1	0.4451%	0.004451	4. hat	Broad	4	-56.040097723808145	-53.64	-45.495538749999994	-10.54455897380815
TRH	1	0006	Q2	0.0079%	7.900000000000001e-05	1. cat	NonNarrow	1	-58.27354399667506	-46.44	-45.495538749999994	-12.778005246675065
TRH	1	0006	Q2	0.0079%	7.900000000000001e-05	2. sat	Narrow	2	-56.7532720196206	-45.989157983663574	-45.495538749999994	-11.257733269620608
TRH	1	0006	Q2	0.0079%	7.900000000000001e-05	3. rat	NonNarrow	3	-60.00034069281593	-51.46	-45.495538749999994	-14.504801942815938
TRH	1	0006	Q2	0.0079%	7.900000000000001e-05	4. hat	NonNarrow	4	-55.09262282498968	-53.55	-45.495538749999994	-9.597084074989688
TRH	1	0008	Q4	0.0554%	0.000554	1. cat	NonNarrow	1	-58.79310701266973	-47.48	-45.495538749999994	-13.297568262669735
TRH	1	0008	Q4	0.0554%	0.000554	2. sat	NonNarrow	2	-56.395269564119204	-47.11988176526448	-45.495538749999994	-10.89973081411921
TRH	1	0008	Q4	0.0554%	0.000554	3. rat	NonNarrow	3	-63.39248384819479	-51.92	-45.495538749999994	-17.8969450981948
TRH	1	0008	Q4	0.0554%	0.000554	4. hat	Narrow	4	-64.68008509256771	-47.20976080724736	-45.495538749999994	-19.184546342567714
TRH	1	0009	Q3	0.0009%	9e-06	1. cat	NonNarrow	1	-56.2308051961394	-46.76	-45.495538749999994	-10.735266446139406
TRH	1	0009	Q3	0.0009%	9e-06	2. sat	NonNarrow	2	-53.86011117554446	-46.699691040060856	-45.495538749999994	-8.364572425544466
TRH	1	0009	Q3	0.0009%	9e-06	3. rat	Narrow	3	-64.2406236709015	-51.14	-45.495538749999994	-18.745084920901505
TRH	1	0009	Q3	0.0009%	9e-06	4. hat	NonNarrow	4	-58.40087415057619	-54.26	-45.495538749999994	-12.905335400576199
TRH	1	0010	Q1	0.5210%	0.00521	1. cat	Broad	1	-60.90239752334004	-47.55	-45.495538749999994	-15.406858773340048
TRH	1	0010	Q1	0.5210%	0.00521	2. sat	Broad	2	-56.50082329602546	-47.33900021685022	-45.495538749999994	-11.005284546025464
TRH	1	0010	Q1	0.5210%	0.00521	3. rat	Broad	3	-63.78570953336885	-52.5	-45.495538749999994	-18.290170783368858
TRH	1	0010	Q1	0.5210%	0.00521	4. hat	Broad	4	-60.220687337525604	-55.58	-45.495538749999994	-14.72514858752561
TRH	1	0011	Q2	0.0080%	8e-05	1. cat	NonNarrow	1	-57.94483028134066	-47.16	-45.495538749999994	-12.449291531340663
TRH	1	0011	Q2	0.0080%	8e-05	2. sat	Narrow	2	-57.100121218637646	-46.537911773896404	-45.495538749999994	-11.604582468637652
TRH	1	0011	Q2	0.0080%	8e-05	3. rat	NonNarrow	3	-60.9900332117106	-51.45	-45.495538749999994	-15.494494461710609
TRH	1	0011	Q2	0.0080%	8e-05	4. hat	NonNarrow	4	-58.74080441039496	-54.58	-45.495538749999994	-13.245265660394963
TRH	1	0012	Q5	0.5381%	0.005381	1. cat	Narrow	1	-58.72098492980982	-49.3	-45.495538749999994	-13.225446179809829
TRH	1	0012	Q5	0.5381%	0.005381	2. sat	NonNarrow	2	-57.3232123877754	-47.05756323518201	-45.495538749999994	-11.827673637775405
TRH	1	0012	Q5	0.5381%	0.005381	3. rat	NonNarrow	3	-60.440195139876316	-52.31983364573769	-45.495538749999994	-14.944656389876322
TRH	1	0012	Q5	0.5381%	0.005381	4. hat	NonNarrow	4	-57.34196543725538	-53.39	-45.495538749999994	-11.846426687255388
TRH	1	0013	Q4	0.0081%	8.1e-05	1. cat	NonNarrow	1	-61.082084547158466	-47.33	-45.495538749999994	-15.586545797158472
TRH	1	0013	Q4	0.0081%	8.1e-05	2. sat	NonNarrow	2	-56.29205792193057	-47.025733382354225	-45.495538749999994	-10.796519171930576
TRH	1	0013	Q4	0.0081%	8.1e-05	3. rat	NonNarrow	3	-59.620031095462934	-52.5	-45.495538749999994	-14.12449234546294
TRH	1	0013	Q4	0.0081%	8.1e-05	4. hat	Narrow	4	-57.06122220971618	-54.67	-45.495538749999994	-11.565683459716183
TRH	1	0014	Q3	0.0284%	0.000284	1. cat	NonNarrow	1	-58.021226193768996	-46.67	-45.495538749999994	-12.525687443769002
TRH	1	0014	Q3	0.0284%	0.000284	2. sat	NonNarrow	2	-54.68176776215424	-46.19900525304922	-45.495538749999994	-9.186229012154243
TRH	1	0014	Q3	0.0284%	0.000284	3. rat	Narrow	3	-67.29023321615769	-52.48	-45.495538749999994	-21.794694466157694
TRH	1	0014	Q3	0.0284%	0.000284	4. hat	NonNarrow	4	-57.57117689660039	-54.48	-45.495538749999994	-12.075638146600397
TRH	1	0015	Q1	0.3386%	0.003386	1. cat	Broad	1	-59.91000406624828	-48	-45.495538749999994	-14.414465316248283
TRH	1	0015	Q1	0.3386%	0.003386	2. sat	Broad	2	-58.19104146927356	-46.879836908940824	-45.495538749999994	-12.695502719273563
TRH	1	0015	Q1	0.3386%	0.003386	3. rat	Broad	3	-59.22308038380039	-51.83	-45.495538749999994	-13.727541633800392
TRH	1	0015	Q1	0.3386%	0.003386	4. hat	Broad	4	-57.67001070753711	-53.95	-45.495538749999994	-12.174471957537115
TRH	1	0016	Q5	0.6744%	0.006744	1. cat	Narrow	1	-55.92006215450387	-50.76	-45.495538749999994	-10.424523404503873
TRH	1	0016	Q5	0.6744%	0.006744	2. sat	NonNarrow	2	-55.08535738291249	-46.06977244508416	-45.495538749999994	-9.589818632912497
TRH	1	0016	Q5	0.6744%	0.006744	3. rat	NonNarrow	3	-58.38073941516887	-49.2177241648066	-45.495538749999994	-12.885200665168874
TRH	1	0016	Q5	0.6744%	0.006744	4. hat	NonNarrow	4	-53.49	-50.686616754422076	-45.495538749999994	-7.994461250000008
TRH	1	0017	Q4	0.4281%	0.004281	1. cat	NonNarrow	1	-57.122698260507484	-47.63	-45.495538749999994	-11.62715951050749
TRH	1	0017	Q4	0.4281%	0.004281	2. sat	NonNarrow	2	-54.93158018225408	-46.43966193239067	-45.495538749999994	-9.436041432254086
TRH	1	0017	Q4	0.4281%	0.004281	3. rat	NonNarrow	3	-58.531546113670174	-52.03	-45.495538749999994	-13.03600736367018
TRH	1	0017	Q4	0.4281%	0.004281	4. hat	Narrow	4	-60.28207537290487	-52.93	-45.495538749999994	-14.786536622904876
TRH	1	0019	Q1	0.5753%	0.005753	1. cat	Broad	1	-61.47105011799751	-48.15	-45.495538749999994	-15.975511367997512
TRH	1	0019	Q1	0.5753%	0.005753	2. sat	Broad	2	-56.26642056075002	-46.62726748367055	-45.495538749999994	-10.770881810750026
TRH	1	0019	Q1	0.5753%	0.005753	3. rat	Broad	3	-59.980049116458716	-52.02	-45.495538749999994	-14.484510366458721
TRH	1	0019	Q1	0.5753%	0.005753	4. hat	Broad	4	-59.66261920572925	-54.05	-45.495538749999994	-14.167080455729256
TRH	1	0020	Q2	0.0082%	8.200000000000001e-05	1. cat	NonNarrow	1	-59.72062953569619	-46.4094349078127	-45.495538749999994	-14.225090785696196
TRH	1	0020	Q2	0.0082%	8.200000000000001e-05	2. sat	Narrow	2	-66.09087707099856	-46.35790331891157	-45.495538749999994	-20.595338320998565
TRH	1	0020	Q2	0.0082%	8.200000000000001e-05	3. rat	NonNarrow	3	-63.55467942631907	-53.05	-45.495538749999994	-18.059140676319075
TRH	1	0020	Q2	0.0082%	8.200000000000001e-05	4. hat	NonNarrow	4	-57.84012797453359	-55.36	-45.495538749999994	-12.344589224533593
TRH	1	0021	Q5	0.0081%	8.1e-05	1. cat	Narrow	1	-59.62365933338871	-48.08	-45.495538749999994	-14.128120583388714
TRH	1	0021	Q5	0.0081%	8.1e-05	2. sat	NonNarrow	2	-57.623490108072176	-47.13998600546735	-45.495538749999994	-12.127951358072181
TRH	1	0021	Q5	0.0081%	8.1e-05	3. rat	NonNarrow	3	-59.533801060853	-53.5	-45.495538749999994	-14.038262310853007
TRH	1	0021	Q5	0.0081%	8.1e-05	4. hat	NonNarrow	4	-54.51180597108954	-53.25	-45.495538749999994	-9.016267221089542
TRH	1	0022	Q5	0.0080%	8e-05	1. cat	Narrow	1	-61.240215046603545	-45.91	-45.495538749999994	-15.74467629660355
TRH	1	0022	Q5	0.0080%	8e-05	2. sat	NonNarrow	2	-56.21137870212685	-45.856981565501655	-45.495538749999994	-10.715839952126856
TRH	1	0022	Q5	0.0080%	8e-05	3. rat	NonNarrow	3	-58.83111085705533	-53.74	-45.495538749999994	-13.335572107055334
TRH	1	0022	Q5	0.0080%	8e-05	4. hat	NonNarrow	4	-57.45215350366735	-55.33	-45.495538749999994	-11.956614753667353
TRH	1	0023	Q4	0.5015%	0.0050149999999999995	1. cat	NonNarrow	1	-57.62037461184458	-49.25	-45.495538749999994	-12.124835861844588
TRH	1	0023	Q4	0.5015%	0.0050149999999999995	2. sat	NonNarrow	2	-57.09467557374134	-46.42706682631035	-45.495538749999994	-11.599136823741347
TRH	1	0023	Q4	0.5015%	0.0050149999999999995	3. rat	NonNarrow	3	-59.83330477884019	-50.62	-45.495538749999994	-14.337766028840193
TRH	1	0023	Q4	0.5015%	0.0050149999999999995	4. hat	Narrow	4	-62.900012023961935	-55.9	-45.495538749999994	-17.40447327396194
TRH	1	0025	Q1	0.0080%	8e-05	1. cat	Broad	1	-56.324515781900715	-47.27	-45.495538749999994	-10.82897703190072
TRH	1	0025	Q1	0.0080%	8e-05	2. sat	Broad	2	-56.09001051005104	-46.68930995730813	-45.495538749999994	-10.594471760051043
TRH	1	0025	Q1	0.0080%	8e-05	3. rat	Broad	3	-58.96013062115156	-52.58	-45.495538749999994	-13.464591871151569
TRH	1	0025	Q1	0.0080%	8e-05	4. hat	Broad	4	-56.42351921606579	-53.79	-45.495538749999994	-10.927980466065797
TRH	1	0026	Q2	0.1558%	0.001558	1. cat	NonNarrow	1	-57.87011996865493	-47.71	-45.495538749999994	-12.374581218654939
TRH	1	0026	Q2	0.1558%	0.001558	2. sat	Narrow	2	-59.51177669987113	-46.508346455646794	-45.495538749999994	-14.016237949871133
TRH	1	0026	Q2	0.1558%	0.001558	3. rat	NonNarrow	3	-57.90059710034448	-52.43	-45.495538749999994	-12.405058350344483
TRH	1	0026	Q2	0.1558%	0.001558	4. hat	NonNarrow	4	-54.69027549238996	-53.28	-45.495538749999994	-9.194736742389964
TRH	2	0028	Q5	0.0080%	8e-05	1. fat	NonNarrow	1	-56.09570329011718	-50.95	-45.495538749999994	-10.600164540117184
TRH	2	0028	Q5	0.0080%	8e-05	2. cat	NonNarrow	2	-56.590001518185346	-49.78	-45.495538749999994	-11.094462768185352
TRH	2	0028	Q5	0.0080%	8e-05	3. sat	NonNarrow	3	-55.88362397924713	-49.69990691417984	-45.495538749999994	-10.388085229247139
TRH	2	0028	Q5	0.0080%	8e-05	4. matt	Narrow	4	-64.86004884303217	-52.18	-45.495538749999994	-19.36451009303218
TRH	2	0029	Q3	0.1557%	0.001557	1. fat	NonNarrow	1	-58.78132884306504	-50.46736838039888	-45.495538749999994	-13.285790093065046
TRH	2	0029	Q3	0.1557%	0.001557	2. cat	Narrow	2	-62.6640226442251	-49.44	-45.495538749999994	-17.168483894225105
TRH	2	0029	Q3	0.1557%	0.001557	3. sat	NonNarrow	3	-56.04431997860281	-46.54995686454853	-45.495538749999994	-10.548781228602813
TRH	2	0029	Q3	0.1557%	0.001557	4. matt	NonNarrow	4	-57.15210362343369	-50.78	-45.495538749999994	-11.656564873433695
TRH	2	0030	Q1	0.0081%	8.1e-05	1. fat	Broad	1	-57.66172266093743	-48.18775179034199	-45.495538749999994	-12.166183910937434
TRH	2	0030	Q1	0.0081%	8.1e-05	2. cat	Broad	2	-56.13080930648608	-48	-45.495538749999994	-10.635270556486084
TRH	2	0030	Q1	0.0081%	8.1e-05	3. sat	Broad	3	-54.1102171582605	-47.919439462521204	-45.495538749999994	-8.614678408260502
TRH	2	0030	Q1	0.0081%	8.1e-05	4. matt	Broad	4	-59.3804466355501	-51.47	-45.495538749999994	-13.884907885550106
TRH	2	0031	Q6	0.4915%	0.004915	1. fat	NonNarrow	1	-59.03652971330852	-51.41986443920148	-45.495538749999994	-13.540990963308523
TRH	2	0031	Q6	0.4915%	0.004915	2. cat	NonNarrow	2	-61.87536006741804	-51.11	-45.495538749999994	-16.37982131741805
TRH	2	0031	Q6	0.4915%	0.004915	3. sat	NonNarrow	3	-57.110870146767205	-46.58912888351167	-45.495538749999994	-11.61533139676721
TRH	2	0031	Q6	0.4915%	0.004915	4. matt	Narrow	4	-62.9020060548097	-52.36944309298525	-45.495538749999994	-17.40646730480971
TRH	2	0032	Q2	0.1193%	0.001193	1. fat	Narrow	1	-62.290059673002936	-52.766845639481886	-45.495538749999994	-16.794520923002942
TRH	2	0032	Q2	0.1193%	0.001193	2. cat	NonNarrow	2	-57.72148925716234	-49.43	-45.495538749999994	-12.225950507162345
TRH	2	0032	Q2	0.1193%	0.001193	3. sat	NonNarrow	3	-55.920327528478644	-48.63579117434052	-45.495538749999994	-10.42478877847865
TRH	2	0032	Q2	0.1193%	0.001193	4. matt	NonNarrow	4	-55.83164909071056	-50.59	-45.495538749999994	-10.336110340710569
TRH	2	0033	Q4	0.0080%	8e-05	1. fat	NonNarrow	1	-56.57116953197882	-51.35949032934281	-45.495538749999994	-11.075630781978823
TRH	2	0033	Q4	0.0080%	8e-05	2. cat	NonNarrow	2	-58.45015090233947	-46.6	-45.495538749999994	-12.954612152339479
TRH	2	0033	Q4	0.0080%	8e-05	3. sat	Narrow	3	-63.62087273485252	-46.18871041958297	-45.495538749999994	-18.125333984852524
TRH	2	0033	Q4	0.0080%	8e-05	4. matt	NonNarrow	4	-56.48084984645917	-51.81	-45.495538749999994	-10.985311096459178
TRH	2	0034	Q5	0.6650%	0.0066500000000000005	1. fat	NonNarrow	1	-56.81380574906951	-50.697707162323795	-45.495538749999994	-11.318266999069515
TRH	2	0034	Q5	0.6650%	0.0066500000000000005	2. cat	NonNarrow	2	-56.61	-50.3	-45.495538749999994	-11.114461250000005
TRH	2	0034	Q5	0.6650%	0.0066500000000000005	3. sat	NonNarrow	3	-55.23	-46.158916888862706	-45.495538749999994	-9.734461250000003
TRH	2	0034	Q5	0.6650%	0.0066500000000000005	4. matt	Narrow	4	-64.44182376372378	-51.2	-45.495538749999994	-18.94628501372378
TRH	2	0035	Q3	0.0013%	1.3e-05	1. fat	NonNarrow	1	-58.72106298782298	-51.988353092197734	-45.495538749999994	-13.225524237822988
TRH	2	0035	Q3	0.0013%	1.3e-05	2. cat	Narrow	2	-61.380698184175515	-48.59	-45.495538749999994	-15.88515943417552
TRH	2	0035	Q3	0.0013%	1.3e-05	3. sat	NonNarrow	3	-55.165331913637914	-48.46889346729437	-45.495538749999994	-9.66979316363792
TRH	2	0035	Q3	0.0013%	1.3e-05	4. matt	NonNarrow	4	-57.581137246084744	-51.66	-45.495538749999994	-12.08559849608475
TRH	2	0036	Q1	0.4830%	0.00483	1. fat	Broad	1	-56.33424732864818	-47.91	-45.495538749999994	-10.838708578648188
TRH	2	0036	Q1	0.4830%	0.00483	2. cat	Broad	2	-57.742553999385194	-51.91	-45.495538749999994	-12.2470152493852
TRH	2	0036	Q1	0.4830%	0.00483	3. sat	Broad	3	-55.8812227272804	-47.32946704728401	-45.495538749999994	-10.385683977280408
TRH	2	0036	Q1	0.4830%	0.00483	4. matt	Broad	4	-56.61123651474007	-50.46986591516624	-45.495538749999994	-11.115697764740077
TRH	2	0037	Q6	0.0080%	8e-05	1. fat	NonNarrow	1	-55.59065655593645	-50.49	-45.495538749999994	-10.095117805936454
TRH	2	0037	Q6	0.0080%	8e-05	2. cat	NonNarrow	2	-59.72489898429622	-47.42	-45.495538749999994	-14.229360234296223
TRH	2	0037	Q6	0.0080%	8e-05	3. sat	NonNarrow	3	-55.8617632234223	-46.918196665735834	-45.495538749999994	-10.366224473422307
TRH	2	0037	Q6	0.0080%	8e-05	4. matt	Narrow	4	-64.05165361374425	-53.55	-45.495538749999994	-18.556114863744256
TRH	2	0038	Q2	0.0080%	8e-05	1. fat	Narrow	1	-60.60187328915746	-52.557983885308175	-45.495538749999994	-15.106334539157466
TRH	2	0038	Q2	0.0080%	8e-05	2. cat	NonNarrow	2	-56.69181976534567	-46.44875177442544	-45.495538749999994	-11.196281015345676
TRH	2	0038	Q2	0.0080%	8e-05	3. sat	NonNarrow	3	-56.31016450041156	-46.3873969109254	-45.495538749999994	-10.814625750411565
TRH	2	0038	Q2	0.0080%	8e-05	4. matt	NonNarrow	4	-57.17031970982012	-50.54	-45.495538749999994	-11.674780959820126
TRH	2	0039	Q4	0.0079%	7.900000000000001e-05	1. fat	NonNarrow	1	-56.03000463288714	-50.88	-45.495538749999994	-10.534465882887147
TRH	2	0039	Q4	0.0079%	7.900000000000001e-05	2. cat	NonNarrow	2	-56.543268669874074	-46.6	-45.495538749999994	-11.04772991987408
TRH	2	0039	Q4	0.0079%	7.900000000000001e-05	3. sat	Narrow	3	-58.08182919763339	-46.42804543904454	-45.495538749999994	-12.586290447633395
TRH	2	0039	Q4	0.0079%	7.900000000000001e-05	4. matt	NonNarrow	4	-55.62428657472285	-50.78	-45.495538749999994	-10.128747824722858
TRH	2	0040	Q5	0.0081%	8.1e-05	1. fat	NonNarrow	1	-56.430671414065586	-50.4599588039643	-45.495538749999994	-10.935132664065591
TRH	2	0040	Q5	0.0081%	8.1e-05	2. cat	NonNarrow	2	-55.39086796230726	-46.83	-45.495538749999994	-9.895329212307267
TRH	2	0040	Q5	0.0081%	8.1e-05	3. sat	NonNarrow	3	-54.021874612087984	-46.58948906223761	-45.495538749999994	-8.52633586208799
TRH	2	0040	Q5	0.0081%	8.1e-05	4. matt	Narrow	4	-59.88233099030659	-51	-45.495538749999994	-14.386792240306598
TRH	2	0041	Q3	0.0079%	7.900000000000001e-05	1. fat	NonNarrow	1	-58.09006705430765	-51.36	-45.495538749999994	-12.594528304307659
TRH	2	0041	Q3	0.0079%	7.900000000000001e-05	2. cat	Narrow	2	-62.84106439169212	-47.27	-45.495538749999994	-17.345525641692127
TRH	2	0041	Q3	0.0079%	7.900000000000001e-05	3. sat	NonNarrow	3	-54.9022091263557	-46.869998246392115	-45.495538749999994	-9.406670376355706
TRH	2	0041	Q3	0.0079%	7.900000000000001e-05	4. matt	NonNarrow	4	-55.452781580583604	-50.88	-45.495538749999994	-9.95724283058361
TRH	2	0042	Q1	0.4933%	0.004933	1. fat	Broad	1	-57.022534876145954	-47.46	-45.495538749999994	-11.52699612614596
TRH	2	0042	Q1	0.4933%	0.004933	2. cat	Broad	2	-60.760028374565515	-49.43	-45.495538749999994	-15.26448962456552
TRH	2	0042	Q1	0.4933%	0.004933	3. sat	Broad	3	-59.70032872761783	-46.56797633489191	-45.495538749999994	-14.204789977617835
TRH	2	0042	Q1	0.4933%	0.004933	4. matt	Broad	4	-59.322572505948855	-51.629860590668756	-45.495538749999994	-13.827033755948861
TRH	2	0043	Q6	0.0080%	8e-05	1. fat	NonNarrow	1	-58.803301075443365	-51.509526747018455	-45.495538749999994	-13.30776232544337
TRH	2	0043	Q6	0.0080%	8e-05	2. cat	NonNarrow	2	-58.76042092793315	-46.77	-45.495538749999994	-13.264882177933153
TRH	2	0043	Q6	0.0080%	8e-05	3. sat	NonNarrow	3	-55.520235491039365	-46.47983245835268	-45.495538749999994	-10.02469674103937
TRH	2	0043	Q6	0.0080%	8e-05	4. matt	Narrow	4	-62.590189779256484	-52.35	-45.495538749999994	-17.09465102925649
TRH	2	0044	Q2	0.5462%	0.005462000000000001	1. fat	Narrow	1	-61.68080959173365	-52.69923495507185	-45.495538749999994	-16.185270841733654
TRH	2	0044	Q2	0.5462%	0.005462000000000001	2. cat	NonNarrow	2	-59.130009980005326	-50.08	-45.495538749999994	-13.634471230005332
TRH	2	0044	Q2	0.5462%	0.005462000000000001	3. sat	NonNarrow	3	-54.54	-46.489113861864475	-45.495538749999994	-9.044461250000005
TRH	2	0044	Q2	0.5462%	0.005462000000000001	4. matt	NonNarrow	4	-56.82314032464201	-51.25978075431518	-45.495538749999994	-11.327601574642017
TRH	2	0045	Q4	0.1553%	0.001553	1. fat	NonNarrow	1	-55.690151405437184	-50.75698127719503	-45.495538749999994	-10.19461265543719
TRH	2	0045	Q4	0.1553%	0.001553	2. cat	NonNarrow	2	-55.73210125139644	-46.95	-45.495538749999994	-10.236562501396449
TRH	2	0045	Q4	0.1553%	0.001553	3. sat	Narrow	3	-57.80100553171221	-46.0361473020892	-45.495538749999994	-12.305466781712212
TRH	2	0045	Q4	0.1553%	0.001553	4. matt	NonNarrow	4	-57.74174538288192	-50.68	-45.495538749999994	-12.246206632881929
TRH	2	0046	Q5	0.4281%	0.004281	1. fat	NonNarrow	1	-61.461211077878744	-52.78959346251867	-45.495538749999994	-15.96567232787875
TRH	2	0046	Q5	0.4281%	0.004281	2. cat	NonNarrow	2	-57.822680049292515	-49.51	-45.495538749999994	-12.32714129929252
TRH	2	0046	Q5	0.4281%	0.004281	3. sat	NonNarrow	3	-58.42012950308669	-46.608801577131466	-45.495538749999994	-12.924590753086697
TRH	2	0046	Q5	0.4281%	0.004281	4. matt	Narrow	4	-65.08242612137963	-52.34	-45.495538749999994	-19.586887371379632
